1,0.000000e+000,-1.945992e+004,-1.945992e+004
2,1.257958e-002,-1.945993e+004,-1.945992e+004
3,5.031828e-002,-1.945997e+004,-1.945992e+004
4,1.132159e-001,-1.946003e+004,-1.945992e+004
5,2.012720e-001,-1.946012e+004,-1.945992e+004
6,3.144860e-001,-1.946024e+004,-1.945992e+004
7,4.528571e-001,-1.946037e+004,-1.945992e+004
8,6.163845e-001,-1.946054e+004,-1.945992e+004
9,8.050668e-001,-1.946073e+004,-1.945992e+004
10,1.018903e+000,-1.946094e+004,-1.945992e+004
11,1.257891e+000,-1.946118e+004,-1.945992e+004
12,1.522030e+000,-1.946144e+004,-1.945992e+004
13,1.811317e+000,-1.946173e+004,-1.945992e+004
14,2.125751e+000,-1.946205e+004,-1.945992e+004
15,2.465328e+000,-1.946239e+004,-1.945992e+004
16,2.830048e+000,-1.946275e+004,-1.945992e+004
17,3.219906e+000,-1.946314e+004,-1.945992e+004
18,3.634901e+000,-1.946356e+004,-1.945992e+004
19,4.075029e+000,-1.946400e+004,-1.945992e+004
20,4.540286e+000,-1.946446e+004,-1.945992e+004
21,5.030670e+000,-1.946495e+004,-1.945992e+004
22,5.546177e+000,-1.946547e+004,-1.945992e+004
23,6.086803e+000,-1.946601e+004,-1.945992e+004
24,6.652544e+000,-1.946657e+004,-1.945992e+004
25,7.243396e+000,-1.946716e+004,-1.945992e+004
26,7.859354e+000,-1.946778e+004,-1.945992e+004
27,8.500414e+000,-1.946842e+004,-1.945992e+004
28,9.166571e+000,-1.946909e+004,-1.945992e+004
29,9.857820e+000,-1.946978e+004,-1.945992e+004
30,1.057416e+001,-1.947049e+004,-1.945992e+004
31,1.131557e+001,-1.947124e+004,-1.945992e+004
32,1.208207e+001,-1.947200e+004,-1.945992e+004
33,1.287363e+001,-1.947279e+004,-1.945992e+004
34,1.369026e+001,-1.947361e+004,-1.945992e+004
35,1.453195e+001,-1.947445e+004,-1.945992e+004
36,1.539868e+001,-1.947532e+004,-1.945992e+004
37,1.629047e+001,-1.947621e+004,-1.945992e+004
38,1.720729e+001,-1.947713e+004,-1.945992e+004
39,1.814914e+001,-1.947807e+004,-1.945992e+004
40,1.911602e+001,-1.947904e+004,-1.945992e+004
41,2.010792e+001,-1.948003e+004,-1.945992e+004
42,2.112482e+001,-1.948105e+004,-1.945992e+004
43,2.216672e+001,-1.948209e+004,-1.945992e+004
44,2.323362e+001,-1.948315e+004,-1.945992e+004
45,2.432551e+001,-1.948425e+004,-1.945992e+004
46,2.544237e+001,-1.948536e+004,-1.945992e+004
47,2.658420e+001,-1.948650e+004,-1.945992e+004
48,2.775099e+001,-1.948767e+004,-1.945992e+004
49,2.894273e+001,-1.948886e+004,-1.945992e+004
50,3.015941e+001,-1.949008e+004,-1.945992e+004
51,3.140103e+001,-1.949132e+004,-1.945992e+004
52,3.266756e+001,-1.949259e+004,-1.945992e+004
53,3.395901e+001,-1.949388e+004,-1.945992e+004
54,3.527536e+001,-1.949520e+004,-1.945992e+004
55,3.661661e+001,-1.949654e+004,-1.945992e+004
56,3.798273e+001,-1.949790e+004,-1.945992e+004
57,3.937373e+001,-1.949929e+004,-1.945992e+004
58,4.078958e+001,-1.950071e+004,-1.945992e+004
59,4.223029e+001,-1.950215e+004,-1.945992e+004
60,4.369583e+001,-1.950362e+004,-1.945992e+004
61,4.518620e+001,-1.950511e+004,-1.945992e+004
62,4.670138e+001,-1.950662e+004,-1.945992e+004
63,4.824136e+001,-1.950816e+004,-1.945992e+004
64,4.980613e+001,-1.950973e+004,-1.945992e+004
65,5.139568e+001,-1.951131e+004,-1.945992e+004
66,5.300999e+001,-1.951293e+004,-1.945992e+004
67,5.464906e+001,-1.951457e+004,-1.945992e+004
68,5.631286e+001,-1.951623e+004,-1.945992e+004
69,5.800138e+001,-1.951792e+004,-1.945992e+004
70,5.971462e+001,-1.951963e+004,-1.945992e+004
71,6.145255e+001,-1.952137e+004,-1.945992e+004
72,6.321517e+001,-1.952313e+004,-1.945992e+004
73,6.500245e+001,-1.952492e+004,-1.945992e+004
74,6.681439e+001,-1.952673e+004,-1.945992e+004
75,6.865096e+001,-1.952857e+004,-1.945992e+004
76,7.051216e+001,-1.953043e+004,-1.945992e+004
77,7.239797e+001,-1.953232e+004,-1.945992e+004
78,7.430837e+001,-1.953423e+004,-1.945992e+004
79,7.624335e+001,-1.953616e+004,-1.945992e+004
80,7.820288e+001,-1.953812e+004,-1.945992e+004
81,3.861881e+002,-1.954010e+004,-1.915392e+004
82,3.905813e+002,-1.954450e+004,-1.915391e+004
83,3.949977e+002,-1.954891e+004,-1.915391e+004
84,3.994373e+002,-1.955335e+004,-1.915391e+004
85,4.039001e+002,-1.955781e+004,-1.915391e+004
86,4.083860e+002,-1.956230e+004,-1.915391e+004
87,4.128949e+002,-1.956681e+004,-1.915391e+004
88,4.174269e+002,-1.957134e+004,-1.915391e+004
89,4.219819e+002,-1.957589e+004,-1.915391e+004
90,4.265598e+002,-1.958047e+004,-1.915391e+004
91,4.311605e+002,-1.958507e+004,-1.915391e+004
92,4.357841e+002,-1.958969e+004,-1.915391e+004
93,4.404305e+002,-1.959434e+004,-1.915391e+004
94,4.450996e+002,-1.959900e+004,-1.915390e+004
95,4.497914e+002,-1.960369e+004,-1.915390e+004
96,4.545058e+002,-1.960841e+004,-1.915390e+004
97,4.592428e+002,-1.961314e+004,-1.915390e+004
98,4.640024e+002,-1.961790e+004,-1.915390e+004
99,4.687844e+002,-1.962268e+004,-1.915390e+004
100,4.735889e+002,-1.962749e+004,-1.915390e+004
101,4.784157e+002,-1.963231e+004,-1.915390e+004
102,4.832648e+002,-1.963716e+004,-1.915390e+004
103,4.881362e+002,-1.964203e+004,-1.915389e+004
104,4.930298e+002,-1.964692e+004,-1.915389e+004
105,4.979456e+002,-1.965184e+004,-1.915389e+004
106,5.028835e+002,-1.965677e+004,-1.915389e+004
107,5.078434e+002,-1.966173e+004,-1.915389e+004
108,5.128253e+002,-1.966671e+004,-1.915389e+004
109,5.178291e+002,-1.967172e+004,-1.915389e+004
110,5.228548e+002,-1.967674e+004,-1.915389e+004
111,5.279023e+002,-1.968179e+004,-1.915389e+004
112,5.329715e+002,-1.968686e+004,-1.915388e+004
113,5.380624e+002,-1.969195e+004,-1.915388e+004
114,5.431750e+002,-1.969706e+004,-1.915388e+004
115,5.483091e+002,-1.970219e+004,-1.915388e+004
116,5.534648e+002,-1.970734e+004,-1.915388e+004
117,5.586418e+002,-1.971252e+004,-1.915388e+004
118,5.638403e+002,-1.971772e+004,-1.915388e+004
119,5.690600e+002,-1.972293e+004,-1.915387e+004
120,5.743010e+002,-1.972817e+004,-1.915387e+004
121,5.795632e+002,-1.973344e+004,-1.915387e+004
122,5.848465e+002,-1.973872e+004,-1.915387e+004
123,5.901509e+002,-1.974402e+004,-1.915387e+004
124,5.954762e+002,-1.974934e+004,-1.915387e+004
