1,0.000000e+000
2,2.585876e-001
3,1.034351e+000
4,2.326879e+000
5,4.135220e+000
6,6.457876e+000
7,9.292807e+000
8,1.263744e+001
9,1.648867e+001
10,2.084286e+001
11,2.569586e+001
12,3.104301e+001
13,3.687915e+001
14,4.319863e+001
15,4.999530e+001
16,5.726258e+001
17,6.499340e+001
18,7.318026e+001
19,8.181524e+001
20,9.089001e+001
21,1.003958e+002
22,1.103236e+002
23,1.206638e+002
24,1.314067e+002
25,1.425421e+002
26,1.540596e+002
27,1.659483e+002
28,1.781974e+002
29,1.907956e+002
30,2.037313e+002
31,2.169928e+002
32,2.305683e+002
33,2.444458e+002
34,2.586129e+002
35,2.730574e+002
36,2.877668e+002
37,3.027285e+002
38,3.179300e+002
39,3.333586e+002
40,3.490015e+002
41,3.648461e+002
42,3.808796e+002
43,3.970893e+002
44,4.134625e+002
45,4.299867e+002
46,4.466494e+002
47,4.634379e+002
48,4.803401e+002
49,4.973437e+002
50,5.144365e+002
51,5.316065e+002
52,5.488421e+002
53,5.661314e+002
54,5.834631e+002
55,6.008259e+002
56,6.182086e+002
57,6.356005e+002
58,6.529908e+002
59,6.703692e+002
60,6.877253e+002
61,7.050493e+002
62,7.223315e+002
63,7.395623e+002
64,7.567327e+002
65,7.738335e+002
66,7.908562e+002
67,8.077923e+002
68,8.246336e+002
69,8.413724e+002
70,8.580010e+002
71,8.745120e+002
72,8.908984e+002
73,9.071535e+002
74,9.232707e+002
75,9.392438e+002
76,9.550668e+002
77,9.707341e+002
78,9.862401e+002
79,1.001580e+003
80,1.016748e+003
81,1.031741e+003
82,1.046554e+003
83,1.061182e+003
84,1.075621e+003
85,1.089869e+003
86,1.103922e+003
87,1.117777e+003
88,1.131430e+003
89,1.144879e+003
90,1.158122e+003
91,1.171156e+003
92,1.183979e+003
93,1.196590e+003
94,1.208986e+003
95,1.221167e+003
96,1.233131e+003
97,1.244877e+003
98,1.256405e+003
99,1.267712e+003
100,1.278800e+003
101,1.289668e+003
102,1.300315e+003
103,1.310741e+003
104,1.320946e+003
105,1.330932e+003
106,1.340697e+003
107,1.350243e+003
108,1.359570e+003
109,1.368679e+003
110,1.377570e+003
111,1.386245e+003
112,1.394705e+003
113,1.402951e+003
114,1.410984e+003
115,1.418806e+003
116,1.426418e+003
117,1.433821e+003
118,1.441017e+003
119,1.448008e+003
120,1.454795e+003
121,1.461381e+003
122,1.467767e+003
123,1.473954e+003
124,1.479946e+003
125,1.485744e+003
126,1.491351e+003
127,1.496767e+003
128,1.501996e+003
129,1.507039e+003
130,1.511899e+003
131,1.516578e+003
132,1.521078e+003
133,1.525402e+003
134,1.529552e+003
135,1.533530e+003
136,1.537339e+003
137,1.540980e+003
138,1.544457e+003
139,1.547771e+003
140,1.550926e+003
141,1.553923e+003
142,1.556765e+003
143,1.559454e+003
144,1.561993e+003
145,1.564384e+003
146,1.566629e+003
147,1.568731e+003
148,1.570693e+003
149,1.572516e+003
150,1.574203e+003
151,1.575756e+003
152,1.577178e+003
153,1.578471e+003
154,1.579637e+003
155,1.580679e+003
156,1.581598e+003
157,1.582398e+003
158,1.583080e+003
159,1.583647e+003
160,1.584100e+003
161,1.584442e+003
162,1.584676e+003
163,1.584803e+003
164,1.584825e+003
165,1.584745e+003
166,1.584564e+003
167,1.584285e+003
168,1.583910e+003
169,1.583441e+003
170,1.582879e+003
171,1.582227e+003
172,1.581486e+003
173,1.580659e+003
174,1.579747e+003
175,1.578753e+003
176,1.577678e+003
177,1.576523e+003
178,1.575292e+003
179,1.573985e+003
180,1.572604e+003
181,1.571151e+003
182,1.569627e+003
183,1.568035e+003
184,1.566376e+003
185,1.564651e+003
186,1.562862e+003
187,1.561012e+003
188,1.559100e+003
189,1.557129e+003
190,1.555100e+003
191,1.553015e+003
192,1.550875e+003
193,1.548682e+003
194,1.546436e+003
195,1.544140e+003
196,1.541795e+003
197,1.539401e+003
198,1.536961e+003
199,1.534475e+003
200,1.531945e+003
201,1.529372e+003
202,1.526758e+003
203,1.524103e+003
204,1.521408e+003
205,1.518675e+003
206,1.515905e+003
207,1.513099e+003
208,1.510258e+003
209,1.507384e+003
210,1.504476e+003
211,1.501536e+003
212,1.498566e+003
213,1.495566e+003
214,1.492537e+003
215,1.489480e+003
216,1.486397e+003
217,1.483287e+003
218,1.480152e+003
219,1.476992e+003
220,1.473809e+003
221,1.470604e+003
222,1.467376e+003
223,1.464128e+003
224,1.460860e+003
225,1.457572e+003
226,1.454265e+003
227,1.450941e+003
228,1.447599e+003
229,1.444241e+003
230,1.440866e+003
231,1.437477e+003
232,1.434074e+003
233,1.430656e+003
234,1.427225e+003
235,1.423782e+003
236,1.420327e+003
237,1.416861e+003
238,1.413383e+003
239,1.409896e+003
240,1.406399e+003
241,1.402893e+003
242,1.399378e+003
243,1.395855e+003
244,1.392325e+003
245,1.388788e+003
246,1.385244e+003
247,1.381694e+003
248,1.378139e+003
249,1.374578e+003
250,1.371013e+003
251,1.367443e+003
252,1.363870e+003
253,1.360293e+003
254,1.356713e+003
255,1.353131e+003
256,1.349546e+003
257,1.345960e+003
258,1.342372e+003
259,1.338783e+003
260,1.335193e+003
261,1.331603e+003
262,1.328013e+003
263,1.324422e+003
264,1.320833e+003
265,1.317244e+003
266,1.313656e+003
267,1.310070e+003
268,1.306486e+003
269,1.302903e+003
270,1.299323e+003
271,1.295746e+003
272,1.292171e+003
273,1.288599e+003
274,1.285031e+003
275,1.281466e+003
276,1.277905e+003
277,1.274348e+003
278,1.270795e+003
279,1.267247e+003
280,1.263703e+003
281,1.260164e+003
282,1.256630e+003
283,1.253101e+003
284,1.249578e+003
285,1.246061e+003
286,1.242549e+003
287,1.239043e+003
288,1.235543e+003
289,1.232050e+003
290,1.228563e+003
291,1.225083e+003
292,1.221609e+003
293,1.218142e+003
294,1.214682e+003
295,1.211230e+003
296,1.207784e+003
297,1.204347e+003
298,1.200916e+003
299,1.197494e+003
300,1.194079e+003
301,1.190672e+003
302,1.187273e+003
303,1.183882e+003
304,1.180499e+003
305,1.177125e+003
306,1.173759e+003
307,1.170401e+003
308,1.167052e+003
309,1.163712e+003
310,1.160380e+003
311,1.157057e+003
312,1.153744e+003
313,1.150439e+003
314,1.147143e+003
315,1.143856e+003
316,1.140579e+003
317,1.137310e+003
318,1.134051e+003
319,1.130801e+003
320,1.127561e+003
321,1.124330e+003
322,1.121109e+003
323,1.117897e+003
324,1.114695e+003
325,1.111503e+003
326,1.108320e+003
327,1.105147e+003
328,1.101983e+003
329,1.098830e+003
330,1.095686e+003
331,1.092552e+003
332,1.089428e+003
333,1.086314e+003
334,1.083210e+003
335,1.080116e+003
336,1.077032e+003
337,1.073958e+003
338,1.070894e+003
339,1.067840e+003
340,1.064796e+003
341,1.061762e+003
342,1.058739e+003
343,1.055725e+003
344,1.052722e+003
345,1.049729e+003
346,1.046746e+003
347,1.043773e+003
348,1.040810e+003
349,1.037857e+003
350,1.034915e+003
351,1.031982e+003
352,1.029060e+003
353,1.026148e+003
354,1.023247e+003
355,1.020355e+003
356,1.017474e+003
357,1.014603e+003
358,1.011742e+003
359,1.008891e+003
360,1.006050e+003
361,1.003219e+003
362,1.000399e+003
363,9.975887e+002
364,9.947885e+002
365,9.919984e+002
366,9.892185e+002
367,9.864486e+002
368,9.836888e+002
369,9.809390e+002
370,9.781994e+002
371,9.754697e+002
372,9.727501e+002
373,9.700404e+002
374,9.673408e+002
375,9.646511e+002
376,9.619714e+002
377,9.593016e+002
378,9.566417e+002
379,9.539917e+002
380,9.513516e+002
381,9.487213e+002
382,9.461009e+002
383,9.434903e+002
384,9.408894e+002
385,9.382984e+002
386,9.357170e+002
387,9.331455e+002
388,9.305836e+002
389,9.280313e+002
390,9.254888e+002
391,9.229558e+002
392,9.204325e+002
393,9.179187e+002
394,9.154145e+002
395,9.129198e+002
396,9.104345e+002
397,9.079588e+002
398,9.054925e+002
399,9.030356e+002
400,9.005882e+002
401,8.981500e+002
402,8.957212e+002
403,8.933018e+002
404,8.908915e+002
405,8.884906e+002
406,8.860988e+002
407,8.837163e+002
408,8.813429e+002
409,8.789786e+002
410,8.766235e+002
411,8.742774e+002
412,8.719404e+002
413,8.696123e+002
414,8.672933e+002
415,8.649832e+002
416,8.626820e+002
417,8.603898e+002
418,8.581064e+002
419,8.558318e+002
420,8.535660e+002
421,8.513090e+002
422,8.490607e+002
423,8.468211e+002
424,8.445902e+002
425,8.423680e+002
426,8.401543e+002
427,8.379493e+002
428,8.357528e+002
429,8.335648e+002
430,8.313853e+002
431,8.292142e+002
432,8.270516e+002
433,8.248973e+002
434,8.227515e+002
435,8.206139e+002
436,8.184846e+002
437,8.163637e+002
438,8.142509e+002
439,8.121463e+002
440,8.100499e+002
441,8.079617e+002
442,8.058815e+002
443,8.038094e+002
444,8.017454e+002
445,7.996894e+002
446,7.976413e+002
447,7.956012e+002
448,7.935690e+002
449,7.915447e+002
450,7.895282e+002
451,7.875196e+002
452,7.855187e+002
453,7.835256e+002
454,7.815403e+002
455,7.795626e+002
456,7.775925e+002
457,7.756301e+002
458,7.736753e+002
459,7.717281e+002
460,7.697884e+002
461,7.678562e+002
462,7.659314e+002
463,7.640142e+002
464,7.621043e+002
465,7.602018e+002
466,7.583066e+002
467,7.564188e+002
468,7.545382e+002
469,7.526649e+002
470,7.507988e+002
471,7.489399e+002
472,7.470882e+002
473,7.452436e+002
474,7.434061e+002
475,7.415757e+002
476,7.397523e+002
477,7.379360e+002
478,7.361266e+002
479,7.343241e+002
480,7.325286e+002
481,7.307400e+002
482,7.289582e+002
483,7.271833e+002
484,7.254151e+002
485,7.236538e+002
486,7.218992e+002
487,7.201512e+002
488,7.184100e+002
489,7.166754e+002
490,7.149475e+002
491,7.132261e+002
492,7.115113e+002
493,7.098031e+002
494,7.081014e+002
495,7.064061e+002
496,7.047173e+002
497,7.030349e+002
498,7.013589e+002
499,6.996893e+002
500,6.980260e+002
501,6.963690e+002
502,6.947184e+002
503,6.930739e+002
504,6.914357e+002
505,6.898037e+002
506,6.881779e+002
507,6.865582e+002
508,6.849446e+002
509,6.833372e+002
510,6.817357e+002
511,6.801404e+002
512,6.785510e+002
513,6.769676e+002
514,6.753902e+002
515,6.738187e+002
516,6.722531e+002
517,6.706933e+002
518,6.691395e+002
519,6.675914e+002
520,6.660492e+002
521,6.645127e+002
522,6.629820e+002
523,6.614570e+002
524,6.599376e+002
525,6.584240e+002
526,6.569160e+002
527,6.554136e+002
528,6.539168e+002
529,6.524256e+002
530,6.509399e+002
531,6.494597e+002
532,6.479851e+002
533,6.465159e+002
534,6.450521e+002
535,6.435938e+002
536,6.421408e+002
537,6.406933e+002
538,6.392510e+002
539,6.378141e+002
540,6.363825e+002
541,6.349562e+002
542,6.335351e+002
543,6.321193e+002
544,6.307086e+002
545,6.293032e+002
546,6.279029e+002
547,6.265077e+002
548,6.251176e+002
549,6.237327e+002
550,6.223528e+002
551,6.209779e+002
552,6.196080e+002
553,6.182432e+002
554,6.168833e+002
555,6.155284e+002
556,6.141784e+002
557,6.128333e+002
558,6.114931e+002
559,6.101578e+002
560,6.088273e+002
561,6.075016e+002
562,6.061808e+002
563,6.048647e+002
564,6.035533e+002
565,6.022467e+002
566,6.009448e+002
567,5.996476e+002
568,5.983551e+002
569,5.970672e+002
570,5.957840e+002
571,5.945053e+002
572,5.932313e+002
573,5.919618e+002
574,5.906968e+002
575,5.894364e+002
576,5.881805e+002
577,5.869291e+002
578,5.856821e+002
579,5.844396e+002
580,5.832015e+002
581,5.819678e+002
582,5.807385e+002
583,5.795136e+002
